Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
ICSI-UMD, 20210120T212002, 0.5219131108687428, 0.05251511836563685, 0.8073157793209875
ICSI-UMD, 20210122T224001, 0.5306370354928589, 0.05157119877307048, 0.7989969135802468
ICSI-UMD, 20210131T220002, 0.6931471805599453, 0.0, 0.5
ICSI-UMD, 20210106T190002, 1.167562504824275, 0.12907329963423825, 0.47882908950617287
ICSI-UMD, 20210124T133002, 0.5293219317214307, 0.05363389644616224, 0.7922935956790123
ICSI-UMD, 20210125T082001, 0.5667063202133942, 0.08493421120849316, 0.8096788194444443
ICSI-UMD, 20210201T040002, 1.2108078673546478, 0.11499842772686604, 0.4721257716049383
ICSI-UMD, 20210126T132001, 0.5196014011558745, 0.05450442519122446, 0.8077015817901234
ICSI-UMD, 20210118T101001, 0.5384813032894429, 0.061373323847240785, 0.8014081790123456
ICSI-UMD, 20210202T140002, 4.4345553585488995, 0.6648053899339016, 0.5309847608024691
ICSI-UMD, 20210203T100001, 1.5183018270519537, 0.16714617751494226, 0.4748746141975309
ICSI-UMD, 20210201T221002, 7.71024229724733, 1.1118532006784858, 0.45922550154320985
ICSI-UMD, 20210120T072001, 0.5696564112747535, 0.06379463602505384, 0.765625
ICSI-UMD, 20210119T110002, 0.5396883477102078, 0.05742070823982756, 0.7894241898148148
ICSI-UMD, 20210123T200002, 0.5829423180446768, 0.07028764032914359, 0.7714120370370371
ICSI-UMD, 20210105T150002, 0.7832172034840552, 0.07509063438826043, 0.5865162037037037
ICSI-UMD, 20210125T215001, 0.526355462141393, 0.054049102201933395, 0.8057725694444443
Perspecta-IUB, 20201231T193002, 0.8666793044314783, 0.18961268650861796, 0.5205680941358024
Perspecta-IUB, 20210126T031001, 1.3533013381484444, 0.48278803511819196, 0.6048177083333333
Perspecta-IUB, 20210112T170002, 0.7696090521939437, 0.04874711867575459, 0.5138406635802469
Perspecta-IUB, 20210118T024002, 0.6931471805599453, 0.0, 0.5
NIST-baseline, 20201231T193002, 3.426640898311686, 0.9218694132099519, 0.48008294753086417
NIST-baseline, 20210127T134002, 13.815510557964773, 1.5956100628447865, 0.5
NIST-baseline, 20210210T232002, 1.160355523363284, 0.32862529910550203, 0.5640673225308642
IceTorch, 20201231T193002, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20201231T193002, 0.7282832209331053, 0.12345184366763473, 0.771604938271605
Perspecta-PurdueRutgers, 20210120T071002, 0.38568134938497534, 0.08380299649091348, 0.8871768904320987
Perspecta-PurdueRutgers, 20210120T202001, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20210101T163002, 0.4863048395717631, 0.09991452242411057, 0.8325858410493827
Perspecta-PurdueRutgers, 20210118T044002, 0.3254394934206562, 0.08624799885175889, 0.8992091049382714
