Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
Perspecta-PurdueRutgers, 20210308T061002, 0.4871510629097489, 0.06703678668776139, 0.8187830687830688
Perspecta-PurdueRutgers, 20210311T022001, 0.34238396275790645, 0.0532500300367574, 0.9290595867976821
Perspecta-PurdueRutgers, 20210312T182002, 0.33186620178313214, 0.05215447311169647, 0.9332089317208364
Perspecta-PurdueRutgers, 20210308T192001, 0.4306864999124081, 0.06167858380471452, 0.8584656084656085
Perspecta-PurdueRutgers, 20210309T052002, 0.4024822934879503, 0.059555386603079984, 0.8683862433862435
Perspecta-PurdueRutgers, 20210310T180002, 0.3404870463210006, 0.0531042307919214, 0.9297996976568407
Perspecta-PurdueRutgers, 20210316T161002, 0.3254591568107772, 0.05665315606592754, 0.9355709876543209
ICSI, 20210311T185002, 0.37057679369255103, 0.04236945607352429, 0.9148163895187706
ICSI, 20210304T033002, 0.5832405030191246, 0.039854699035420424, 0.7153013983371127
ICSI, 20210312T192002, 0.3314379547736911, 0.045817064599930714, 0.9296579743008315
Perspecta-IUB, 20210315T031001, 0.3928590502370227, 0.06754403173494883, 0.9100135424540187
Perspecta-IUB, 20210316T151001, 0.3118014338500116, 0.07119050377470773, 0.9491606827916353
Perspecta-IUB, 20210302T145002, 0.6521404841524134, 0.03091895618981905, 0.6966175359032502
Perspecta-IUB, 20210314T111002, 0.47097421378464993, 0.07675313398594384, 0.8921957671957671
Perspecta-IUB, 20210314T050002, 0.4752636079087089, 0.0762769944871422, 0.8909832451499118
Perspecta-IUB, 20210312T143002, 0.6931471805599454, 9.692839755795524e-18, 0.5
Perspecta-IUB, 20210315T091002, 0.5204023247211859, 0.0688369172558643, 0.8508991559586799
Perspecta-IUB, 20210310T025002, 0.6050649909944501, 0.05596438204172957, 0.7683925422020661
Perspecta-IUB, 20210316T013002, 0.4019454167714361, 0.07326696182739673, 0.9096356135046613
Perspecta-IUB, 20210306T042002, 0.5879344858973067, 0.026518808154539858, 0.7346781305114638
Perspecta-IUB, 20210310T085002, 0.500026950457261, 0.07194662589242577, 0.8498441043083899
Perspecta-IUB, 20210314T171002, 0.41643369512746475, 0.06135905394474566, 0.8979513101536911
ARM, 20210301T114002, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM, 20210301T214001, 0.5273885426528324, 0.04084440844119578, 0.7988630637440162
ICSI-UMD, 20210311T160002, 0.5116854218604929, 0.06166570516161255, 0.8479544595616026
ICSI-UMD, 20210304T081001, 2.578953324803419, 0.46452425918390644, 0.6542028848576468
ICSI-UMD, 20210309T192002, 0.7454662557127646, 0.0842076287844421, 0.7336073318216176
ICSI-UMD, 20210310T161002, 0.5687926851177755, 0.042092211144881764, 0.7752346308893928
NIST-baseline, 20210225T005002, 13.815510557964773, 1.206167833062699, 0.5
PL-GIFT, 20210225T065002, 0.2521161192177169, 0.04479986769816026, 0.9586797682035777
PL-GIFT, 20210225T005002, 0.6931471805599454, 9.692839755795524e-18, 0.5
TrinitySRITrojAI-SBU, 20210319T163002, 2.599636731553118, 0.3024138911578767, 0.7305366591080876
TrinitySRITrojAI-SBU, 20210309T044002, 0.6371144887201887, 0.08960757105877915, 0.9187610229276896
TrinitySRITrojAI-SBU, 20210226T014002, 0.5940399740225563, 0.012352873255558403, 0.9218159486016628
Perspecta, 20210313T003001, 0.36315468431018, 0.04148222695229211, 0.9241780045351474
Perspecta, 20210317T214002, 0.2826568825395724, 0.04641663620440593, 0.9535068657092467
Perspecta, 20210302T184002, 0.6951360850502265, 0.01640866300439838, 0.5473828420256992
Perspecta, 20210312T182002, 0.5042133086303945, 0.05877331666454991, 0.8461435500125977
ARM-UMBC, 20210319T165002, 0.2904878960752122, 0.06995741453710146, 0.9542312295288486
ARM-UMBC, 20210315T021002, 0.35510890674604206, 0.10202310444207484, 0.9534674981103552
ARM-UMBC, 20210316T002001, 0.31732416800736435, 0.08479111497044521, 0.9521604938271605
ARM-UMBC, 20210314T163002, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210304T211001, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210308T222002, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210309T212001, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210311T194002, 0.41924973850804675, 0.06712631619964578, 0.8571428571428572
ARM-UCSD, 20210312T215001, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210313T040002, 0.3843731593608472, 0.06387060313443961, 0.873015873015873
ARM-UCSD, 20210305T173002, 0.6931471805599454, 9.692839755795524e-18, 0.5
ARM-UCSD, 20210311T043002, 0.4660852848922777, 0.08943055622853395, 0.8591269841269842
ARM-UCSD, 20210312T151001, 3.234584742860099, 0.7755563115177735, 0.8475529100529101
ARM-UCSD, 20210318T202002, 0.5823477007190659, 0.2001672034344492, 0.9245401864449482
ARM-UCSD, 20210310T214002, 0.5303488418445645, 0.094880282890562, 0.8373015873015873
TrinitySRITrojAI, 20210308T063002, 0.6931471805599454, 9.692839755795524e-18, 0.5
TrinitySRITrojAI, 20210308T124001, 0.6906482461606563, 0.003075837752733477, 0.6343301209372638
TrinitySRITrojAI, 20210317T153002, 0.4785692257969784, 0.04852068225345637, 0.8483245149911819
TrinitySRITrojAI, 20210316T132001, 0.6931471805599454, 9.692839755795524e-18, 0.5
