Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
ICSI-UMD, 20201023T223001, 1.0010826587677002, 0.24182434320449828, 0.6499807098765432
ICSI-UMD, 20201023T131002, 1.0336227416992188, 0.2651507727305094, 0.6489197530864197
Perspecta, 20201011T192001, 0.892568051815033, 0.08362620333830514, 0.4012345679012346
Perspecta, 20201009T040001, 0.7498387098312378, 0.0597685571756805, 0.4958365860005204
Perspecta, 20201022T005002, 0.7949930429458618, 0.0909025587283941, 0.526502311248074
Perspecta, 20200929T002001, 0.6999386548995972, 0.02443375140428543, 0.5120563271604939
DRAFFT, 20200821T002002, 0.6333711743354797, 0.07391504357258478, 0.6889467592592593
DRAFFT, 20200921T134002, 0.6575394868850708, 0.09632779856522879, 0.6881751543209877
DRAFFT, 20200820T025002, 0.6385043859481812, 0.07313882837692896, 0.6747685185185186
Perspecta​-IUB, 20200908T194002, 6.891258239746094, 1.863023445006911, 0.6268641041797941
Perspecta​-IUB, 20201006T134002, 0.7455493807792664, 0.15873006728968198, 0.4871794871794872
Perspecta​-IUB, 20200904T073001, 6.195008754730225, 2.1905713331027354, 0.6255263157894737
Perspecta​-IUB, 20200918T034002, 3.1372532844543457, 0.7427556292215983, 0.5867091049382716
Perspecta​-IUB, 20200927T144001, 1.11928391456604, 0.3853429290546354, 0.6175990675990676
Perspecta​-IUB, 20200928T155001, 1.137276530265808, 0.3356577213605245, 0.5650077160493827
Perspecta​-IUB, 20200921T134002, 2.4893620014190674, 1.1256277475576115, 0.7341124908692477
Perspecta​-IUB, 20201005T012001, 0.9609647989273071, 0.5052878336515018, 0.6489583333333334
Perspecta​-IUB, 20201005T072001, 2.098444700241089, 1.2235653981349894, 0.6017992424242424
Perspecta​-IUB, 20201006T074001, 0.8097880482673645, 0.1611770140235632, 0.22222222222222224
Perspecta​-IUB, 20200906T012002, 6.380005359649658, 2.207892098647383, 0.5402173913043479
Perspecta​-IUB, 20201008T150002, 0.7992521524429321, 0.18760516261881746, 0.50625
Perspecta​-IUB, 20200930T141001, 1.6090790033340454, 0.6642043765385945, 0.6054205246913581
Perspecta​-IUB, 20200901T013001, 13.002843856811523, 6.556109227486319, 0.0
Perspecta​-IUB, 20201005T193001, 0.9337137341499329, 0.35451490533819713, 0.47222222222222215
Perspecta​-IUB, 20201004T182001, 1.8724805116653442, 1.7008832802823357, 0.6285714285714286
Perspecta​-IUB, 20200902T024001, 10.906990051269531, 4.294251517938866, 0.0
Perspecta​-IUB, 20200915T184001, 3.0348432064056396, 0.9087989963533254, 0.6446235065295914
Perspecta​-IUB, 20201013T025001, 2.4875614643096924, 1.0791317081451415, 0.6000192901234568
Perspecta​-IUB, 20200909T070001, 7.157890319824219, 1.8997420843423234, 0.6275540567347748
Perspecta​-IUB, 20200908T030002, 6.607590198516846, 1.8629480941464862, 0.6773223435063488
Perspecta​-IUB, 20200929T023002, 1.1062427759170532, 0.2992966671784719, 0.5789930555555555
Perspecta​-IUB, 20200922T171001, 1.98426353931427, 0.5457297234611358, 0.5413306451612903
Perspecta​-IUB, 20200917T164001, 4.468853950500488, 1.027528358191056, 0.5224793388429751
Perspecta​-IUB, 20201006T014001, 1.1023235321044922, 0.9549845284805104, 0.5707070707070707
Perspecta​-IUB, 20200915T011002, 3.0354597568511963, 0.9089623783945683, 0.6446235065295914
Perspecta​-IUB, 20201002T144001, 1.546285629272461, 0.6163480242093403, 0.6029128086419754
Perspecta​-IUB, 20201005T132002, 2.1155831813812256, 1.1173471840254352, 0.5939578713968958
Perspecta​-IUB, 20200903T062001, 12.650347709655762, 2.9616517520887014, 0.5523255813953488
Perspecta​-IUB, 20201004T122001, 1.469329595565796, 0.5923916008508597, 0.588970442372545
NIST-baseline, 20200922T152002, 2.3771066665649414, 1.0670277706782023, 0.5049189814814814
NIST-baseline, 20201006T134002, 3.1623735427856445, 1.265295236905416, 0.5654899691358025
ARM-UCSD, 20201002T195001, 0.9091042280197144, 0.16770973801612854, 0.623070987654321
ARM-UCSD, 20200924T233001, 1.0116099119186401, 0.1643488550186157, 0.5069444444444444
ARM-UCSD, 20200922T041001, 0.6698207855224609, 0.10001313408215841, 0.6839313271604939
ARM-UCSD, 20200922T194001, 1.4008278846740723, 0.23962612311045328, 0.5416666666666667
ARM-UCSD, 20200925T185002, 0.9539455771446228, 0.15036231994628907, 0.5069444444444444
ARM-UCSD, 20201024T070001, nan, nan, 0.171875
ARM-UCSD, 20201023T131002, nan, nan, 0.171875
